,track_id,track_name,artist,duration_ms,user,track_id,acousticness,danceability,energy,liveness,speechiness,instrumentalness,valence,loudness,tempo
368,0b19hhVT8I33EFvV5XFkWJ,Tujhe Bhula Diya (Remix - The Dance To Forget Mix)[Remix By Abhijit Vaghani],Mohit Chauhan,269684,user2,0b19hhVT8I33EFvV5XFkWJ,0.208,0.61,0.924,0.334,0.0545,0.269,0.716,-8.432,135.029
369,5U0T0fd4sYM6pETLYCyAKr,Ishaqzaade - Violin Version (Instrumental),Amit Trivedi,319058,user2,5U0T0fd4sYM6pETLYCyAKr,0.731,0.299,0.384,0.0918,0.0389,0.361,0.112,-6.921,79.759
370,4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),Ariana Grande,196360,user1,4mLkiFppf8Xvem6BSY34qw,0.0793,0.795,0.759,0.0805,0.0528,0.0,0.855,-6.348,110.021
371,06ggTkDnt99KsehdFyibx3,Never Be Alone - MTV Unplugged,Shawn Mendes,289320,user1,06ggTkDnt99KsehdFyibx3,0.839,0.275,0.198,0.575,0.033,5.64e-05,0.116,-13.168,93.153
372,0OYusiiiDYU33GJYsMzUc0,Nothing's Going to Change My Love For You,Westlife,227320,user1,0OYusiiiDYU33GJYsMzUc0,0.357,0.601,0.616,0.147,0.0305,0.0,0.357,-7.68,144.047
373,30TmLgK0ja5O8q9l4BShIX,Everyday,Ariana Grande,194840,user1,30TmLgK0ja5O8q9l4BShIX,0.0152,0.637,0.733,0.162,0.0553,0.0,0.432,-4.387,131.005
374,78s2adRcSolTfUxSc9rQWv,Azaadi Ke Liye,Pritam,226651,user2,78s2adRcSolTfUxSc9rQWv,0.301,0.507,0.724,0.0847,0.0417,0.0,0.316,-6.701,123.992
375,4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,Vishal-Shekhar,285213,user2,4zUPL2OPTO3hgNhjaA1Rjn,0.0688,0.747,0.81,0.0592,0.0541,0.0405,0.937,-8.352,130.012
376,7G2canTtZ9q9lXm950qd3n,Jhalla Wallah - Remix,Amit Trivedi,240326,user2,7G2canTtZ9q9lXm950qd3n,0.133,0.733,0.738,0.363,0.053,4.23e-06,0.87,-10.22,102.015
377,5DJHFCqWn9hrirPvWRvLU4,Nachdi Phira,Meghna Mishra,255215,user2,5DJHFCqWn9hrirPvWRvLU4,0.535,0.421,0.46,0.101,0.0344,0.0,0.208,-6.044,171.845
378,5yYgGkyYJmmSwRp3caFplJ,Radha,Pritam,301889,user1,5yYgGkyYJmmSwRp3caFplJ,0.31,0.693,0.896,0.195,0.0682,0.0,0.854,-4.114,126.995
379,0Bz7dfqPY4JOGZO3O1j8Wh,Bulleya,Pritam,348965,user2,0Bz7dfqPY4JOGZO3O1j8Wh,0.497,0.552,0.769,0.112,0.0465,0.0,0.702,-4.504,86.957
380,5sswoopjT3B06cUum84oy9,"Make Some Noise For The Desi Boyz (From ""Desi Boyz"")",KK,244067,user2,5sswoopjT3B06cUum84oy9,0.0189,0.692,0.954,0.151,0.0916,0.0,0.89,-3.93,141.983
381,4Q52hekxZoN7n4NO94IAJW,Mercy - Live,Shawn Mendes,262864,user1,4Q52hekxZoN7n4NO94IAJW,0.141,0.473,0.784,0.828,0.0569,0.0,0.373,-6.217,148.252
382,1T7AiFL9ruKKwlONN35Vh0,A Little Too Much,Shawn Mendes,187026,user1,1T7AiFL9ruKKwlONN35Vh0,0.473,0.451,0.507,0.108,0.0316,0.0,0.564,-6.24,165.76
383,4l0ES1VQzhahhZY7ZMXyWE,Shut Up,Shefali Alvares,296996,user2,4l0ES1VQzhahhZY7ZMXyWE,0.413,0.649,0.606,0.302,0.105,0.00015,0.498,-6.946,97.554
384,1F3mmE11euAAjwPHCSwSCC,"Jai Jai Shivshankar (From ""War"")",Vishal-Shekhar,230557,user2,1F3mmE11euAAjwPHCSwSCC,0.257,0.825,0.904,0.0715,0.0788,1.18e-05,0.528,-5.414,129.038
385,1IgNEsVq9Wty23wkXuINqI,Ajj Din Chadheya,Harshdeep Kaur,326511,user2,1IgNEsVq9Wty23wkXuINqI,0.475,0.51,0.766,0.686,0.166,0.0,0.779,-5.761,85.256
386,4eqkqjzOslODmku25dNt1r,Aaya Na Tu,Jyoti Nooran,357101,user2,4eqkqjzOslODmku25dNt1r,0.259,0.625,0.725,0.0932,0.0341,2.24e-06,0.567,-7.239,105.026
387,4t2OeILB07eMGTXSUbMPEu,Oxytocin,Billie Eilish,210232,user1,4t2OeILB07eMGTXSUbMPEu,0.0904,0.757,0.598,0.15,0.058,0.551,0.18,-7.777,124.951
388,12sliObzVzbLbAlDb8eChf,shut up,Ariana Grande,157710,user1,12sliObzVzbLbAlDb8eChf,0.801,0.499,0.462,0.0946,0.0312,0.0,0.599,-5.308,127.698
389,5OejsjQoFVXniKLsXYs7G4,Acquainted,The Weeknd,348893,user2,5OejsjQoFVXniKLsXYs7G4,0.437,0.485,0.481,0.0861,0.051,0.0,0.233,-9.858,105.934
390,62CENoCyXAPBmTomVbnBZE,I Will Reach You,Westlife,202213,user1,62CENoCyXAPBmTomVbnBZE,0.114,0.38,0.754,0.208,0.0346,0.0,0.431,-5.934,169.985
391,6uW0tsv1DhwY3NvduQho0z,Bhar Do Jholi Meri (Reprise),Pritam,484916,user1,6uW0tsv1DhwY3NvduQho0z,0.306,0.672,0.888,0.187,0.124,0.0,0.887,-5.705,110.027
392,5DESNcRsQT5wW8lFRLQBxR,Higher,Shawn Mendes,160143,user1,5DESNcRsQT5wW8lFRLQBxR,0.0149,0.745,0.773,0.315,0.0562,1.1e-05,0.944,-4.611,120.032
393,4nSnKa3uGjwgNBOLHkujZt,Touch It,Ariana Grande,260000,user1,4nSnKa3uGjwgNBOLHkujZt,0.0303,0.536,0.694,0.183,0.0332,0.0,0.291,-4.369,100.906
394,4giW0Bd7QxtVw4HUZXFECE,Palang Tod,Mika Singh,226415,user2,4giW0Bd7QxtVw4HUZXFECE,0.435,0.795,0.922,0.0856,0.0821,0.000922,0.901,-3.524,115.026
395,7iLA6PQeQWRjLDHOJgGpj5,Gerua,Pritam,345558,user2,7iLA6PQeQWRjLDHOJgGpj5,0.636,0.371,0.668,0.294,0.0497,2e-06,0.403,-7.269,87.458
396,5bsI6Vg18pW3ScGVubieZM,Love In The Sky,The Weeknd,267920,user2,5bsI6Vg18pW3ScGVubieZM,0.196,0.634,0.735,0.637,0.0513,0.000508,0.366,-6.906,115.049
397,2TaH7vOte2CUDnvNjDY9Yf,Moonlight,Ariana Grande,202360,user1,2TaH7vOte2CUDnvNjDY9Yf,0.417,0.626,0.412,0.048,0.0292,3.55e-06,0.209,-7.339,102.169
398,3e4hPBKNSJpiSCcgDaiuDI,Bang Bang - Dada Life Remix,Jessie J,215186,user1,3e4hPBKNSJpiSCcgDaiuDI,0.00251,0.745,0.952,0.367,0.0678,0.223,0.258,-4.347,129.999
399,58Q7ZQODeGq1FLHnk256C3,Harry's Not A Brahmachari (Version 2),Pritam,194775,user2,58Q7ZQODeGq1FLHnk256C3,0.0732,0.668,0.987,0.428,0.168,0.0,0.56,-3.415,127.986
400,7nP0FfbMc8ba2b4R2i3QsJ,Morcha,Raja Hasan,212425,user2,7nP0FfbMc8ba2b4R2i3QsJ,0.356,0.736,0.869,0.348,0.0603,0.0,0.833,-5.227,94.958
401,3oXhdrlwJwkx7T4RBIv3nr,Something Big,Shawn Mendes,161346,user1,3oXhdrlwJwkx7T4RBIv3nr,0.00606,0.704,0.84,0.146,0.0402,0.0,0.827,-3.914,111.989
402,3w9EgtkQgMTrlSwuQEFdR0,Alizeh,Pritam,282272,user1,3w9EgtkQgMTrlSwuQEFdR0,0.401,0.513,0.632,0.0695,0.0449,0.000305,0.294,-7.612,87.963
403,7sBI6dImoOSBGVvtHyXxSH,Shana Dil,Divya Kumar,178472,user2,7sBI6dImoOSBGVvtHyXxSH,0.151,0.834,0.478,0.0786,0.0702,1.37e-05,0.87,-7.945,93.911
404,7IqSduDsieo2epoqA97NxC,Sometimes,Ariana Grande,226666,user1,7IqSduDsieo2epoqA97NxC,0.0907,0.397,0.666,0.344,0.248,0.0,0.568,-5.383,77.915
405,2zv6lhzW12YbT27fNBcyj5,Jee Karda,Divya Kumar,446818,user2,2zv6lhzW12YbT27fNBcyj5,0.261,0.478,0.409,0.678,0.0905,0.0,0.161,-12.319,135.435
406,5NWZKYemdvViFPnwmOcl3M,Odd Look,Kavinsky,252493,user2,5NWZKYemdvViFPnwmOcl3M,0.218,0.588,0.848,0.116,0.0639,0.0,0.266,-5.869,104.938
407,7J8QP8SvEoXC09R9xf7SKt,Can't Feel My Face,The Weeknd,213520,user2,7J8QP8SvEoXC09R9xf7SKt,0.112,0.705,0.769,0.105,0.0426,0.0,0.59,-5.526,107.939
408,6aXd050OaxFoXLFhygxIzZ,Om Bhadram,Shankar Mahadevan,390506,user2,6aXd050OaxFoXLFhygxIzZ,0.775,0.616,0.292,0.261,0.042,0.0,0.0436,-7.625,143.009
409,64bYIchESwtANfBlwJoK1e,Can't Feel My Face,The Weeknd,213520,user2,64bYIchESwtANfBlwJoK1e,0.112,0.705,0.769,0.105,0.0426,0.0,0.59,-5.526,107.939
410,6xh6ke01Jn6or3vc9MnxyJ,Strings,Shawn Mendes,190773,user1,6xh6ke01Jn6or3vc9MnxyJ,0.00221,0.664,0.729,0.251,0.0533,0.0,0.685,-5.007,77.992
411,0GOfhuJC4QjgYgVwyLIcnE,Mahima Guru Ki Aprampar,Suresh Wadkar,347877,user2,0GOfhuJC4QjgYgVwyLIcnE,0.541,0.663,0.564,0.1,0.0317,0.0,0.678,-8.887,85.979
412,4xxZrLv85WVn0MfUKfcoJZ,My Girl,Westlife,174000,user1,4xxZrLv85WVn0MfUKfcoJZ,0.23,0.618,0.775,0.0731,0.0335,0.0,0.783,-6.281,104.933
413,1uo57XA2arg42j6ZBodqrU,Tauba Main Vyaah Karke Pachhtaya (Punjabi),Pritam,232601,user1,1uo57XA2arg42j6ZBodqrU,0.0914,0.722,0.77,0.072,0.122,0.0,0.887,-4.353,136.005
414,2RQGoAXqu6haXGFMhrht4m,Wanderlust,The Weeknd,306693,user2,2RQGoAXqu6haXGFMhrht4m,0.0671,0.63,0.654,0.0672,0.0413,0.2,0.0774,-5.253,115.956
415,6U9c2gruUmOGSLbpzElGI7,Greedy,Ariana Grande,214906,user1,6U9c2gruUmOGSLbpzElGI7,0.0323,0.62,0.705,0.092,0.0989,0.0,0.844,-5.335,109.974
416,3UDP2XJeUCeYurVcjn7fGg,Dori Tutt Gaiyaan,Rekha Bhardwaj,231211,user2,3UDP2XJeUCeYurVcjn7fGg,0.925,0.389,0.427,0.108,0.0498,0.0117,0.287,-9.144,76.085
417,4Fu4NTCb86FSUi31GsWwnX,Chanda - Unplugged,Pritam,237735,user2,4Fu4NTCb86FSUi31GsWwnX,0.931,0.71,0.202,0.208,0.0301,0.0,0.562,-13.222,105.914
418,14p9UeyB3zxuo62wRjk5iR,Wanderlust,The Weeknd,305693,user2,14p9UeyB3zxuo62wRjk5iR,0.0997,0.744,0.599,0.104,0.0407,0.00165,0.477,-7.476,116.007
419,6dB14UPKgEDLTp38BIKk6N,tattooed heart - live,Ariana Grande,203336,user1,6dB14UPKgEDLTp38BIKk6N,0.257,0.358,0.639,0.964,0.0382,0.0,0.314,-4.938,103.289
420,2jpBr2dJrIgrpkqorINSAa,The Hills - Remix,The Weeknd,263960,user2,2jpBr2dJrIgrpkqorINSAa,0.0681,0.65,0.632,0.0875,0.184,0.0,0.33,-6.672,112.927
421,5rgUpGj0cobZwiqD0uWlbh,I'm Sorry Par Tumse Pyaar Ho Gaya (The Hey Song),Pritam,258978,user1,5rgUpGj0cobZwiqD0uWlbh,0.617,0.495,0.628,0.265,0.0869,0.0,0.961,-6.087,193.958
422,6mUWMlWX86Mn9kYwSTZqaI,Tears In The Rain,The Weeknd,444653,user2,6mUWMlWX86Mn9kYwSTZqaI,0.108,0.655,0.636,0.0846,0.0454,0.236,0.184,-7.811,160.01
423,4EYiIACD4vGzOmiKYzRdkW,ilomilo - Live From The Film - Billie Eilish: The World’s A Little Blurry,Billie Eilish,164051,user1,4EYiIACD4vGzOmiKYzRdkW,0.213,0.749,0.832,0.728,0.0408,0.276,0.487,-8.415,120.046
424,3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,206880,user1,3zkWCteF82vJwv0hRLba76,0.0152,0.746,0.754,0.0486,0.0676,0.0,0.746,-6.684,149.882
425,0aYeuCMdT3GluqaAS3pxgj,"Jeeva Jeeva - From ""Maanikya""",Shankar Mahadevan,295758,user2,0aYeuCMdT3GluqaAS3pxgj,0.156,0.634,0.58,0.146,0.0498,0.0,0.333,-6.717,97.855
426,5swv4r5dYNHhsL54jGqmn8,Tukur Tukur,Pritam,247458,user1,5swv4r5dYNHhsL54jGqmn8,0.0841,0.8,0.921,0.189,0.0846,1.82e-05,0.826,-3.7,137.989
427,7rsLMII8g2bqmJNvgNgLk7,One Last Time,Ariana Grande,197266,user1,7rsLMII8g2bqmJNvgNgLk7,0.0921,0.627,0.594,0.096,0.0323,1.52e-06,0.106,-5.036,125.024
428,3Y9WaG78KtzydfPotu6suF,Crazy,Shawn Mendes,191800,user1,3Y9WaG78KtzydfPotu6suF,0.613,0.433,0.266,0.109,0.0364,0.0,0.284,-8.824,157.349
429,4ppTAJUbNXELZcoUaL90wo,Try Me,The Weeknd,221106,user2,4ppTAJUbNXELZcoUaL90wo,0.596,0.456,0.679,0.129,0.064,0.000573,0.107,-5.778,92.026
430,6woCXS63TGlxqxBdhsTwHx,Dhoop Ke Makaan(Acoustic),Shekhar Ravjiani,241582,user2,6woCXS63TGlxqxBdhsTwHx,0.9,0.62,0.24,0.0867,0.0392,0.000457,0.278,-13.202,135.953
431,0a3T2HEIV4jTjhzNkM6eRx,High For This,The Weeknd,247226,user2,0a3T2HEIV4jTjhzNkM6eRx,0.744,0.465,0.403,0.0777,0.0755,0.000667,0.0687,-8.895,74.95
432,6pNabVFZqw4BTHodUorYLH,Ganapati Om,Hariharan,347109,user2,6pNabVFZqw4BTHodUorYLH,0.767,0.407,0.542,0.144,0.0416,0.0,0.494,-7.809,140.041
433,27356GVuMPFWiJSZCragoM,make up,Ariana Grande,140693,user1,27356GVuMPFWiJSZCragoM,0.0844,0.671,0.714,0.0568,0.21,1.48e-06,0.477,-5.373,105.137
434,7EDsUT0289qe2W6N2vTe47,Ghar,Pritam,220909,user2,7EDsUT0289qe2W6N2vTe47,0.757,0.471,0.684,0.141,0.0542,0.000163,0.359,-7.727,109.914
435,5m7VdIiG7Mf5HdiL6o8V8i,Tommy Gun,Amit Trivedi,163062,user2,5m7VdIiG7Mf5HdiL6o8V8i,0.0533,0.522,0.679,0.108,0.116,0.826,0.181,-12.697,193.844
436,4fLnXd56RsWN4ZBtb9TegQ,Valerie,The Weeknd,286680,user2,4fLnXd56RsWN4ZBtb9TegQ,0.346,0.641,0.539,0.0837,0.0463,7.04e-06,0.436,-6.351,148.004
437,6uRNY6T22kzVlFP9rksdoF,You Are So Beautiful (To Me),Westlife,183800,user1,6uRNY6T22kzVlFP9rksdoF,0.964,0.381,0.113,0.0652,0.0415,0.000166,0.103,-13.04,119.536
438,0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,208733,user1,0AS63m1wHv9n4VVRizK6Hc,0.125,0.555,0.662,0.111,0.0827,0.0,0.356,-4.952,148.128
439,5XEFvI93pdHcKqONNd2Lyx,"Ik Vaari Aa (From ""Raabta"")",Arijit Singh,274687,user2,5XEFvI93pdHcKqONNd2Lyx,0.303,0.507,0.752,0.708,0.0543,0.0,0.425,-4.856,128.051
440,0TFpGNlWslRQO4oyTtJq6K,Lost In Japan,Shawn Mendes,200840,user1,0TFpGNlWslRQO4oyTtJq6K,0.264,0.711,0.738,0.136,0.356,0.0,0.381,-6.908,105.049
441,3c0BWjn4Z2YBLXy4gWHsJe,Baby Ko Bass Pasand Hai - Remix,Vishal-Shekhar,226194,user2,3c0BWjn4Z2YBLXy4gWHsJe,0.15,0.724,0.985,0.411,0.159,0.0,0.502,-2.805,129.996
442,2DnupKiakCl50eNyZU7x4Q,Chonch Ladhiyaan,Harshdeep Kaur,295263,user2,2DnupKiakCl50eNyZU7x4Q,0.753,0.681,0.419,0.0859,0.0331,0.0,0.556,-5.91,151.907
443,2M4uqoBmF1vkhqDCTDS0M5,Billie Bossa Nova,Billie Eilish,196730,user1,2M4uqoBmF1vkhqDCTDS0M5,0.23,0.902,0.389,0.105,0.107,0.0373,0.558,-11.036,110.051
444,2THF5ECxAXorWXyTHx4Xvn,Strings,Shawn Mendes,190773,user1,2THF5ECxAXorWXyTHx4Xvn,0.00221,0.659,0.728,0.251,0.0541,0.0,0.683,-5.007,78.027
445,6t2KCNJACVndOBgnTyO6Dy,Little Drummer Boy - Live,The Cranberries,170109,user1,6t2KCNJACVndOBgnTyO6Dy,0.82,0.378,0.171,0.314,0.0387,0.0,0.27,-17.119,119.96
446,6nNr7G34ZmUpyIiYWpQzgP,Lonely Star,The Weeknd,349213,user2,6nNr7G34ZmUpyIiYWpQzgP,0.395,0.458,0.705,0.601,0.0672,0.0195,0.15,-5.463,157.97
447,638Io20Hkfg4sYQNQen3wW,Lingashtakam,Shankar Mahadevan,312693,user2,638Io20Hkfg4sYQNQen3wW,0.131,0.711,0.813,0.201,0.0416,0.0,0.639,-6.427,90.059
448,6radzw8RFxX5jXm23DyZdV,"Nashe Si Chadh Gayi (From ""Befikre"")",Vishal-Shekhar,237875,user2,6radzw8RFxX5jXm23DyZdV,0.11,0.799,0.784,0.227,0.0523,2.84e-06,0.26,-5.207,96.953
449,66P8MvPsqu5sN0UgzLYZrf,Hold On,Shawn Mendes,199546,user1,66P8MvPsqu5sN0UgzLYZrf,0.745,0.56,0.275,0.164,0.0354,0.0,0.388,-8.599,132.511
450,4hezlbrDCYxH48h2uMc1pt,"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu "")",Sachin-Jigar,264614,user2,4hezlbrDCYxH48h2uMc1pt,0.815,0.537,0.367,0.132,0.0241,0.0,0.348,-9.362,90.954
451,5XnuDSGj8YCJRaj4D72dj3,Shani Aarti,Shankar Mahadevan,314279,user2,5XnuDSGj8YCJRaj4D72dj3,0.438,0.442,0.556,0.0822,0.0909,0.0,0.757,-9.046,87.047
452,1WsEgieHsWWndAzLkmV105,hostage,Billie Eilish,229425,user1,1WsEgieHsWWndAzLkmV105,0.868,0.427,0.123,0.0732,0.0497,3.12e-05,0.0394,-15.228,129.565
453,4JQxGJ8jsKW8pOUVoAgOZr,Naina Da Kya Kasoor,Amit Trivedi,210951,user2,4JQxGJ8jsKW8pOUVoAgOZr,0.159,0.845,0.659,0.0782,0.0373,0.0129,0.547,-6.348,125.965
454,6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,The Weeknd,211400,user2,6kWxIqQDsKFYCJGbU4AjCX,0.0909,0.467,0.608,0.125,0.0707,8.83e-05,0.108,-7.847,80.957
455,119ZRPeJ540NUGoUD8LkMe,Kalank (Bonus Track),Arijit Singh,308135,user1,119ZRPeJ540NUGoUD8LkMe,0.492,0.567,0.671,0.102,0.0397,5.86e-05,0.313,-7.668,117.919
456,5nthg9VhYPcR50lm6mW9KR,Dangerous Woman,Ariana Grande,235946,user1,5nthg9VhYPcR50lm6mW9KR,0.0529,0.662,0.602,0.356,0.0401,0.0,0.29,-5.369,133.969
457,3kUEAT7AcTi9KoYxBAAaIx,"Pareeksha (From ""Om Namo Venkatesaya"")",Shankar Mahadevan,277939,user2,3kUEAT7AcTi9KoYxBAAaIx,0.786,0.407,0.794,0.125,0.0545,0.0,0.598,-6.224,92.665
458,5ecrmd9bRGk3JoYi5Y4yPL,"Bheegi Si Bhaagi Si (From ""Raajneeti"")",Pritam,278093,user2,5ecrmd9bRGk3JoYi5Y4yPL,0.361,0.564,0.867,0.262,0.121,0.0,0.815,-6.21,88.919
459,3GnAA2XSqqCKwEVviO6eel,"Subha Hone Na De (From ""Desi Boyz"")",Mika Singh,288696,user2,3GnAA2XSqqCKwEVviO6eel,0.0805,0.728,0.9,0.154,0.0452,0.0485,0.503,-4.529,131.971
460,5yHie6Y4HoVB9M7gzL4K8r,"Parapancha Neene - From ""Kotigobba 2""",Shankar Mahadevan,248476,user2,5yHie6Y4HoVB9M7gzL4K8r,0.718,0.522,0.449,0.169,0.0271,0.0,0.183,-8.906,77.058
461,70rkjJu4g8Gwm4RfniU0af,Dada Shyam Dhoon,Meeta Shah,287064,user2,70rkjJu4g8Gwm4RfniU0af,0.288,0.324,0.654,0.0722,0.051,0.0,0.329,-6.572,80.04
462,5IpW17PjL8BKI6hrBECsBI,Kili Penne,Jassie Gift,211349,user2,5IpW17PjL8BKI6hrBECsBI,0.234,0.885,0.847,0.0353,0.272,0.0,0.913,-4.807,130.049
463,10GZ1ZfezGU1qDr6djaNzA,Makkhan Malai,Amit Trivedi,262933,user2,10GZ1ZfezGU1qDr6djaNzA,0.347,0.873,0.701,0.0362,0.106,6.11e-05,0.816,-4.373,112.507
464,3iymK4sO2I5idiMvWejM2e,Bawla Sa Sapna (The Children Come To Sing),Pritam,250068,user1,3iymK4sO2I5idiMvWejM2e,0.789,0.731,0.453,0.171,0.0333,2.22e-06,0.566,-8.632,140.032
465,6D8FZWtCQRtQUVT3mpjrZs,Queen,Shawn Mendes,204693,user1,6D8FZWtCQRtQUVT3mpjrZs,0.197,0.878,0.688,0.0872,0.11,0.0,0.917,-7.254,131.02
466,4TkknEEgy9mpbDtSA9ZrKV,"Ae Zindagi Gale Laga Le - Take, 1",Ilaiyaraaja,171119,user2,4TkknEEgy9mpbDtSA9ZrKV,0.195,0.494,0.712,0.108,0.0346,0.00028,0.386,-6.605,156.059
467,7M9t7BCy51ITF8IMyiemzk,I Know What You Did Last Summer,Shawn Mendes,223826,user1,7M9t7BCy51ITF8IMyiemzk,0.106,0.685,0.767,0.163,0.0974,0.0,0.722,-4.628,113.827
468,1BVlbuPTabrUN73h7LgyaY,Meri Tum Ho (Unplugged),Pritam,213833,user2,1BVlbuPTabrUN73h7LgyaY,0.885,0.575,0.306,0.109,0.0476,0.0,0.338,-10.536,82.011
469,0fUqKZsE16yM9LGXONX1V8,Call My Friends,Shawn Mendes,171078,user1,0fUqKZsE16yM9LGXONX1V8,0.0625,0.526,0.792,0.124,0.0353,1.7e-06,0.392,-5.242,146.148
470,79totVEHvQwTDdgXCXLUMw,Leaving,Westlife,237533,user1,79totVEHvQwTDdgXCXLUMw,0.427,0.169,0.398,0.0959,0.0342,0.0,0.114,-8.141,48.301
471,0RM7QUtjIPcH6PGZrnHOYg,Bad Decisions,Ariana Grande,226426,user1,0RM7QUtjIPcH6PGZrnHOYg,0.0146,0.698,0.646,0.269,0.0415,0.0,0.787,-5.368,131.945
472,3HXqalQmiJuoIpMa8aEhzc,One Last Time - Gazzo Remix,Ariana Grande,245120,user1,3HXqalQmiJuoIpMa8aEhzc,0.0581,0.637,0.929,0.668,0.0433,6.04e-05,0.457,-4.411,125.032
473,3D14KmI6wxH0DKgygar81J,Main Jahaan Rahoon,Rahat Fateh Ali Khan,386000,user1,3D14KmI6wxH0DKgygar81J,0.556,0.396,0.552,0.35,0.0537,7.84e-06,0.481,-9.526,109.358
474,0kngSEayfCOjR8w83R7vAT,Jason's Song (Gave It Away),Ariana Grande,264640,user1,0kngSEayfCOjR8w83R7vAT,0.45,0.65,0.655,0.073,0.0631,3.13e-05,0.562,-4.307,105.95
475,1OFR9tl07RzWgB6jzcF2r7,"Radha (From ""Student of the Year"")",Vishal-Shekhar,341360,user2,1OFR9tl07RzWgB6jzcF2r7,0.11,0.804,0.748,0.0998,0.0616,0.0,0.699,-14.163,131.989
476,5RJNb9WXFfyN6I496W15HA,Sherni,Prabh Deep,89973,user2,5RJNb9WXFfyN6I496W15HA,0.0393,0.815,0.741,0.0962,0.127,0.0,0.251,-3.549,132.055
477,62zRdSETQ3UAIKh4YHCBjL,Mangal Karini Sai Janani,Hariharan,262660,user2,62zRdSETQ3UAIKh4YHCBjL,0.692,0.382,0.36,0.103,0.0855,0.0,0.378,-12.313,72.713
478,1YjoYDoaGcplxZ5futKowS,Tum Bin Koi Nahin O Sai,Sumeet Tappoo,275683,user2,1YjoYDoaGcplxZ5futKowS,0.691,0.443,0.465,0.112,0.0332,0.0,0.617,-8.642,126.255
479,6nSguZgoBw6aS274VaTLJw,"Tujhi Mein (From ""Crook"")",Pritam,300826,user2,6nSguZgoBw6aS274VaTLJw,0.376,0.541,0.825,0.0714,0.0337,0.000445,0.422,-3.66,97.93
480,5fuXyn3OBdYnGmgncTLUiE,Raula,Pritam,256363,user1,5fuXyn3OBdYnGmgncTLUiE,0.123,0.752,0.965,0.233,0.0532,7.4e-05,0.9,-5.309,120.979
481,329va2GZoy6HOo80m0p8jU,You Must Have Had a Broken Heart,Westlife,241853,user1,329va2GZoy6HOo80m0p8jU,0.496,0.444,0.585,0.156,0.0312,0.0,0.263,-4.511,143.451
482,7gTuFp1FuuJ6VJeQEsXB5x,Behroopia,Mohit Chauhan,291339,user2,7gTuFp1FuuJ6VJeQEsXB5x,0.531,0.474,0.254,0.0865,0.0269,2.36e-05,0.14,-10.651,99.798
483,2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,260253,user2,2LBqCSwhJGcFQeTHMVGwy3,0.111,0.586,0.525,0.134,0.0615,0.0,0.508,-7.163,133.629
484,1jgmbE4lntavM7XeUXw8HY,Life Of The Party,Shawn Mendes,214533,user1,1jgmbE4lntavM7XeUXw8HY,0.0663,0.667,0.614,0.111,0.0314,0.0,0.161,-4.995,113.979
485,28dQlavHTyrEkmI7w7Nivp,Heartless,The Weeknd,198267,user2,28dQlavHTyrEkmI7w7Nivp,0.0187,0.537,0.752,0.145,0.132,1.36e-06,0.234,-5.488,169.97
486,0snXoaOiQv9HR83zUdhv2e,I Have a Dream - Remix,Westlife,253706,user1,0snXoaOiQv9HR83zUdhv2e,0.126,0.542,0.809,0.14,0.029,0.0,0.278,-6.034,105.009
487,3rsIgQa9V7dHdSBw2mDFWd,"Kamli (From ""MTV Unplugged"")",Pritam,384391,user2,3rsIgQa9V7dHdSBw2mDFWd,0.241,0.465,0.788,0.707,0.182,0.0,0.615,-8.314,169.747
488,0bZFa5DZcx9HWx25m2Nd19,Dream,Shawn Mendes,214751,user1,0bZFa5DZcx9HWx25m2Nd19,0.539,0.492,0.672,0.116,0.0366,0.000212,0.229,-6.779,140.027
489,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Billie Eilish,210375,user1,7wC5eZcFS1Q1BsQ35DU6H4,0.693,0.64,0.321,0.114,0.0931,0.0307,0.177,-14.604,145.045
490,71TsQM8WtIZbIxG4rzBeKR,"Ye Kanaka - From ""Arjun""",Shankar Mahadevan,274050,user2,71TsQM8WtIZbIxG4rzBeKR,0.291,0.616,0.962,0.0671,0.344,0.000112,0.568,-5.254,80.943
491,3Zfi5w9GOw8pOVuHNUYir1,Mashup of the Year - DJ Kiran Kamath Remix,Vishal-Shekhar,182826,user2,3Zfi5w9GOw8pOVuHNUYir1,0.0111,0.662,0.943,0.11,0.037,2.83e-05,0.415,-7.436,131.977
492,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,178994,user1,2Z8yfpFX0ZMavHkcIeHiO1,0.0676,0.652,0.383,0.0828,0.0516,0.0,0.549,-7.076,145.765
493,2Gl4i222fTI6qG8DQiAh9E,Be My Baby,Ariana Grande,217053,user1,2Gl4i222fTI6qG8DQiAh9E,0.0734,0.622,0.581,0.0824,0.0354,8.03e-06,0.417,-6.256,145.092
